global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
507,critic,capacity_insert,25,0,482,,-0.001094527542591095,0.00012174205767223611,0.0019576249178498983
603,critic,capacity_insert,99,0,479,,-0.000499999790918082,0.0002988114720210433,0.0024576247669756413
728,critic,capacity_insert,120,0,484,,-0.00022725541202817112,0.000437409762525931,0.0026362116914242506
826,critic,capacity_insert,82,0,500,,0.0,0.0005039350362494588,0.0031362103763967752
921,actor,capacity_insert,50,0,476,"[249, 227]",-0.0020902156829833984,9.074946137843654e-05,0.0035791245754808187
921,critic,capacity_insert,76,19,500,,0.0,0.0005949140759184957,0.0031362103763967752
1027,actor,capacity_insert,50,0,486,"[259, 227]",-0.0013353133108466864,0.00018502460443414748,0.004078811965882778
1027,critic,capacity_insert,85,21,500,,0.0,0.0006513849948532879,0.003636203473433852
1027,actor,scheduled_batch_boundary,25,0,461,"[249, 212]",-0.0010726439068093896,0.00026172364596277475,0.004078811965882778
1133,actor,capacity_insert,25,0,490,"[263, 227]",-0.000999008072540164,0.00028997851768508554,0.004003637004643679
1133,critic,capacity_insert,72,34,500,,0.0,0.000717689807061106,0.003136207815259695
1213,actor,capacity_insert,25,0,495,"[266, 229]",-0.000994533416815102,0.0003654603206086904,0.004143564496189356
1213,critic,capacity_insert,60,20,500,,0.0,0.0007778709987178445,0.003419157350435853
1311,actor,capacity_insert,50,0,496,"[257, 239]",-0.0005909178871661425,0.000464466807898134,0.004117971286177635
1311,critic,capacity_insert,54,44,500,,0.0,0.0008173490059562027,0.003919148817658424
1372,actor,capacity_insert,25,0,481,"[249, 232]",-0.0005099038244225085,0.0005531072383746505,0.004617619793862104
1372,critic,capacity_insert,49,12,500,,0.0,0.0008734007133170962,0.004353390075266361
1445,actor,capacity_insert,25,0,479,"[249, 230]",-0.0005010418244637549,0.000553466088604182,0.004537082742899656
1445,critic,capacity_insert,59,14,500,,0.0,0.0008818246424198151,0.0043717194348573685
1502,critic,capacity_insert,41,16,500,,0.0,0.0009122220799326897,0.004505169112235308
1604,actor,capacity_insert,75,0,479,"[235, 244]",-0.00037182291271165013,0.0006960157188586891,0.005316094495356083
1604,critic,capacity_insert,64,38,500,,0.0,0.0009377560927532613,0.004505169112235308
1725,actor,capacity_insert,75,0,478,"[230, 248]",-0.00042050908086821437,0.0007946014520712197,0.004822065122425556
1725,critic,capacity_insert,69,52,500,,0.0,0.0009874451206997037,0.004419144708663225
1792,actor,capacity_insert,25,0,477,"[226, 251]",-0.0004995913477614522,0.0008502905257046223,0.005321515258401632
1792,critic,capacity_insert,50,17,500,,0.0,0.0010291162179782987,0.004919133149087429
1860,actor,capacity_insert,25,0,481,"[225, 256]",-0.0004997890791855752,0.0008835310582071543,0.004821642301976681
1860,critic,capacity_insert,49,19,500,,0.0,0.0010509903077036142,0.00537171820178628
1996,actor,capacity_insert,75,0,488,"[241, 247]",-3.808928158832714e-05,0.0009147968958131969,0.005321384873241186
1996,critic,capacity_insert,54,82,500,,0.0,0.0010942084481939673,0.0049191308207809925
2095,actor,capacity_insert,50,0,493,"[246, 247]",-8.75691057444783e-06,0.000927490065805614,0.005817443132400513
2095,critic,capacity_insert,59,40,500,,0.0,0.001130416290834546,0.0049191308207809925
2095,actor,scheduled_batch_boundary,7,0,486,"[242, 244]",0.0,0.0009408812620677054,0.005817443132400513
2186,actor,capacity_insert,50,0,481,"[235, 246]",-7.958664127727388e-08,0.0009807792957872152,0.005720864050090313
2186,critic,capacity_insert,56,35,500,,0.0,0.0011705092620104551,0.005353387910872698
2296,actor,capacity_insert,62,0,490,"[234, 256]",0.0,0.0009873192757368088,0.005222049076110125
2296,critic,capacity_insert,55,55,500,,0.0,0.0011969185434281826,0.005499992053955793
2385,actor,capacity_insert,46,0,480,"[229, 251]",0.0,0.0010716585675254464,0.004749635234475136
2385,critic,capacity_insert,38,50,500,,0.0,0.0012409185292199254,0.005999991670250893
2467,actor,capacity_insert,25,0,489,"[230, 259]",-6.587109237443656e-05,0.0010770108783617616,0.005046019330620766
2467,critic,capacity_insert,55,27,500,,0.0,0.0012833531945943832,0.0064999875612556934
2556,actor,capacity_insert,44,0,494,"[233, 261]",0.0,0.0011452465550974011,0.005140022840350866
2556,critic,capacity_insert,46,43,500,,0.0,0.0013033527648076415,0.006871720775961876
2661,actor,capacity_insert,50,0,497,"[226, 271]",-4.69539372716099e-06,0.0011780307395383716,0.0053039235062897205
2661,critic,capacity_insert,58,47,500,,0.0,0.0013633525231853127,0.006371721159666777
2727,actor,capacity_insert,25,0,490,"[218, 272]",-5.778712875326164e-05,0.0012398193357512355,0.0058038122951984406
2727,critic,capacity_insert,40,26,500,,0.0,0.001415955601260066,0.006871721241623163
2812,actor,capacity_insert,27,4,500,"[220, 280]",0.0,0.0012405019951984286,0.006303736474364996
