global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
2000,4,2000,268.9029235839844,-0.03133099898695946,-0.020344875752925873,268.93426513671875,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-16.275400161743164,-0.01851871982216835,-16.275400161743164,nnknn_target_value_model,0,0,0,0,0,0,2000,0,1500,0,0,-500.0,0,4,nnknn,0,nnknn,500,"[0, 0, 0]",,,
4000,4,2000,186.14112854003906,-0.03137121722102165,-0.020385093986988068,186.17250061035156,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-13.541472434997559,-0.01855531334877014,-30.338136672973633,nnknn_target_value_model,0,0,0,0,0,0,2000,103,1897,0,0,-500.0,0,4,nnknn,0,nnknn,500,"[0, 0, 0]",,,
6000,4,2000,183.6999053955078,-0.013112267479300499,-0.002126144478097558,183.7130126953125,183.5034942626953,-0.29783034324645996,-18.52691078186035,True,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-13.360772132873535,-0.0019352990202605724,-31.880773544311523,nnknn_target_value_model,0,0,2,0,0,2,2000,355,1645,0,0,-500.0,0,4,nnknn,2,nnknn,500,"[2, 0, 0]",0.0,0.0,0.0
8000,4,2000,148.43618774414062,2.271050618674053e-07,2.30789197530612e-07,148.43618774414062,,,,False,3.684136515857972e-07,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-11.833742141723633,2.202987730015593e-07,-40.76153564453125,nnknn_target_value_model,0,0,2,0,0,2,2000,88,1912,0,0,-500.0,0,4,nnknn,4,nnknn,500,"[4, 0, 0]",0.0,0.0,0.0
10000,4,2000,137.11358642578125,-0.00032401361386291683,-0.0003240099176764488,137.11390686035156,136.92343139648438,-0.5662040710449219,-30.48051643371582,True,3.684136515857972e-07,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-11.497703552246094,-0.00029493047622963786,-41.96999740600586,nnknn_target_value_model,0,0,1,0,0,1,2000,123,1877,0,0,-500.0,0,4,nnknn,5,nnknn,500,"[4, 1, 0]",0.0,0.0,0.0
12000,4,2000,110.1612548828125,-0.003503944957628846,-0.00011245227506151423,110.16475677490234,,,,False,0.33914926648139954,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-10.171806335449219,-0.00010235595982521772,-46.68490982055664,nnknn_target_value_model,0,0,4,0,0,4,2000,131,1869,0,0,-500.0,0,4,nnknn,9,nnknn,500,"[5, 4, 0]",-0.00031939061591401696,-0.00010646033479133621,0.0003194017626810819
14000,4,2000,106.87194061279297,-0.006632741075009108,5.474090585266822e-07,106.87857055664062,,,,False,0.6633288860321045,1.0986123085021973,1.0,1.0,1.0,5.667196845138278e-08,-1.0,-9.990278244018555,4.959106831847748e-07,-48.69803237915039,nnknn_target_value_model,0,0,3,0,0,3,2000,117,1883,0,0,-500.0,0,4,nnknn,12,nnknn,500,"[7, 5, 0]",-0.0007089225691743195,-0.0001294017565669492,0.000608686066698283
16000,4,2000,87.10433959960938,-0.006495146080851555,-1.8086434465658385e-06,87.11083221435547,86.8056411743164,-0.24894845485687256,-43.810089111328125,True,0.6493337750434875,1.0986123085021973,1.0,1.0,1.0,2.1587514709153766e-07,-1.0,-9.079498291015625,-1.6484261777804932e-06,-52.88069534301758,nnknn_target_value_model,0,0,5,0,0,5,2000,69,1931,0,0,-500.0,0,4,nnknn,17,nnknn,500,"[8, 5, 4]",-0.0011335404124110937,-0.0001421588531229645,0.0008642804459668696
18000,4,2000,77.07159423828125,-0.011659638956189156,-0.0013916093157604337,77.083251953125,,,,False,1.0268030166625977,1.0986123085021973,1.0,1.0,1.0,4.2699358004938404e-07,-1.0,-8.550115585327148,-0.0012666926486417651,-55.03022384643555,nnknn_target_value_model,0,0,15,0,0,15,2000,70,1930,0,0,-500.0,0,4,nnknn,32,nnknn,500,"[13, 9, 10]",-0.0015823624562472105,-9.723163384478539e-05,0.001098332810215652
20000,4,2000,74.62657928466797,-0.012631218880414963,-0.002188695129007101,74.63921356201172,74.44524383544922,-0.18455803394317627,-47.59714126586914,True,1.0442523956298828,1.0986123085021973,1.0,1.0,1.0,3.595944804146711e-07,-1.0,-8.504511833190918,-0.001992233796045184,-56.085384368896484,nnknn_target_value_model,0,0,4,0,0,4,2000,140,1860,0,0,-500.0,0,4,nnknn,34,nnknn,500,"[12, 11, 11]",-0.0019185618730261922,-5.76192578591872e-05,0.0015982275363057852
22000,4,2000,68.7409439086914,-0.014708783477544785,-0.004371981602162123,68.75565338134766,,,,False,1.0336802005767822,1.094275951385498,0.734006404876709,0.7213460206985474,0.746666669845581,6.254477966649574e-07,-1.0,-7.994241714477539,-3.261852543801069e-05,-57.529293060302734,nnknn_target_value_model,0,0,12,0,0,12,2000,89,1911,0,0,-500.0,0,4,nnknn,44,nnknn,500,"[15, 12, 17]",-0.0016193654155358672,0.00010940303764073178,0.0020631614606827497
24000,4,2000,60.78654479980469,-0.008720507845282555,0.001767127076163888,60.795265197753906,,,,False,1.0487635135650635,1.0945252180099487,0.7086730003356934,0.6960126757621765,0.7213333249092102,3.9972280774236424e-07,-1.0,-7.624019622802734,-0.00016483546642120928,-60.25971984863281,nnknn_target_value_model,0,0,1,0,0,1,2000,63,1937,0,0,-500.0,0,4,nnknn,42,nnknn,500,"[14, 12, 16]",-0.0014997351681813598,0.0001416471495758742,0.0025630760937929153
