global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
18,1,18.0,18,,nnknn,0,0,0,0,0,0,0,0,0,0.9997846666666667,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
32,2,14.0,14,,nnknn,0,0,0,0,0,0,0,0,0,0.9996073333333333,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
44,3,12.0,12,,nnknn,0,0,0,0,0,0,0,0,0,0.9994553333333334,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[0, 0]",,,
62,4,18.0,18,49.5064582824707,nnknn,62,0,0,0,0,0,0,0,0,0.9992273333333334,1.0,False,"[0.5, 0.5]","[0.5, 0.5]","[26, 36]",0.0,0.0,0.0
87,5,25.0,25,,nnknn,62,0,0,0,0,0,0,0,0,0.9989106666666666,0.9989106666666666,True,"[0.4112890064716339, 0.5887109637260437]","[0.4999033510684967, 0.5000966191291809]","[26, 36]",0.0,0.0,0.0
113,6,26.0,26,,nnknn,62,0,0,0,0,0,0,0,0,0.9985813333333333,0.9985813333333333,True,"[0.5055091977119446, 0.4944908022880554]","[0.5000078082084656, 0.4999921917915344]","[26, 36]",0.0,0.0,0.0
128,7,15.0,15,,nnknn,62,0,0,0,0,0,0,0,0,0.9983913333333333,0.9983913333333333,True,"[0.18743616342544556, 0.8125638365745544]","[0.4994971752166748, 0.5005028247833252]","[26, 36]",0.0,0.0,0.0
160,8,32.0,32,37.48481369018555,nnknn,138,0,0,0,0,0,0,0,0,0.997986,0.997986,True,"[0.3895654082298279, 0.6104346513748169]","[0.49977758526802063, 0.500222384929657]","[63, 75]",-0.0004998929216526449,-4.704434104496613e-05,0.0004999724333174527
177,9,17.0,17,,nnknn,138,0,0,0,0,0,0,0,0,0.9977706666666667,0.9977706666666667,True,"[0.5960164070129395, 0.40398359298706055]","[0.5002140402793884, 0.4997859597206116]","[63, 75]",-0.0004998929216526449,-4.704434104496613e-05,0.0004999724333174527
212,10,35.0,35,,nnknn,138,0,0,0,0,0,0,0,0,0.9973273333333333,0.9973273333333333,True,"[0.20239689946174622, 0.7976031303405762]","[0.4992046058177948, 0.5007954239845276]","[63, 75]",-0.0004998929216526449,-4.704434104496613e-05,0.0004999724333174527
223,11,11.0,11,,nnknn,138,0,0,0,0,0,0,0,0,0.997188,0.997188,True,"[0.44239622354507446, 0.5576038360595703]","[0.4998380243778229, 0.5001620054244995]","[63, 75]",-0.0004998929216526449,-4.704434104496613e-05,0.0004999724333174527
238,12,15.0,15,25.99204444885254,nnknn,174,0,0,0,0,0,0,0,0,0.996998,0.996998,True,"[0.6508721113204956, 0.3491278886795044]","[0.5004529356956482, 0.4995470941066742]","[82, 92]",-0.0010001739719882607,-8.98517100722529e-05,0.0009950348176062107
262,13,24.0,24,,nnknn,174,0,0,0,0,0,0,0,0,0.996694,0.996694,True,"[0.6750178933143616, 0.32498207688331604]","[0.5005785822868347, 0.4994213879108429]","[82, 92]",-0.0010001739719882607,-8.98517100722529e-05,0.0009950348176062107
277,14,15.0,15,,nnknn,174,0,0,0,0,0,0,0,0,0.996504,0.996504,True,"[0.3643088936805725, 0.6356911063194275]","[0.49952563643455505, 0.5004743933677673]","[82, 92]",-0.0010001739719882607,-8.98517100722529e-05,0.0009950348176062107
288,15,11.0,11,,nnknn,174,0,0,0,0,0,0,0,0,0.9963646666666667,0.9963646666666667,True,"[0.4219501316547394, 0.578049898147583]","[0.49971625208854675, 0.5002837181091309]","[82, 92]",-0.0010001739719882607,-8.98517100722529e-05,0.0009950348176062107
302,16,14.0,14,12.21640396118164,nnknn,193,0,0,0,0,0,0,0,0,0.9961873333333333,0.9961873333333333,True,"[0.5537171363830566, 0.44628292322158813]","[0.5002048015594482, 0.49979519844055176]","[90, 103]",-0.0014814304886385798,-0.00013676699018105865,0.00137795798946172
328,17,26.0,26,,nnknn,193,0,0,0,0,0,0,0,0,0.995858,0.995858,True,"[0.495026558637619, 0.5049734115600586]","[0.4999794065952301, 0.5000206232070923]","[90, 103]",-0.0014814304886385798,-0.00013676699018105865,0.00137795798946172
349,18,21.0,21,,nnknn,193,0,0,0,0,0,0,0,0,0.995592,0.995592,True,"[0.33522364497184753, 0.6647763848304749]","[0.4992736577987671, 0.5007263422012329]","[90, 103]",-0.0014814304886385798,-0.00013676699018105865,0.00137795798946172
363,19,14.0,14,,nnknn,193,0,0,0,0,0,0,0,0,0.9954146666666667,0.9954146666666667,True,"[0.5348990559577942, 0.4651010036468506]","[0.5001600384712219, 0.49983999133110046]","[90, 103]",-0.0014814304886385798,-0.00013676699018105865,0.00137795798946172
399,20,36.0,36,24.02726173400879,nnknn,249,0,0,0,0,0,0,0,0,0.9949586666666667,0.9949586666666667,True,"[0.4049834609031677, 0.5950165390968323]","[0.4995209872722626, 0.500478982925415]","[117, 132]",-0.0019663444254547358,-0.00014251247921492904,0.0018041189759969711
413,21,14.0,14,,nnknn,249,0,0,0,0,0,0,0,0,0.9947813333333333,0.9947813333333333,True,"[0.6120158433914185, 0.38798412680625916]","[0.500584602355957, 0.49941542744636536]","[117, 132]",-0.0019663444254547358,-0.00014251247921492904,0.0018041189759969711
429,22,16.0,16,,nnknn,249,0,0,0,0,0,0,0,0,0.9945786666666667,0.9945786666666667,True,"[0.39622271060943604, 0.603777289390564]","[0.4994373917579651, 0.5005626082420349]","[117, 132]",-0.0019663444254547358,-0.00014251247921492904,0.0018041189759969711
457,23,28.0,28,,nnknn,249,0,0,0,0,0,0,0,0,0.994224,0.994224,True,"[0.6114540100097656, 0.388545960187912]","[0.5006437301635742, 0.4993562400341034]","[117, 132]",-0.0019663444254547358,-0.00014251247921492904,0.0018041189759969711
507,24,50.0,50,40.9915657043457,nnknn,310,25,0,0,0,25,0,0,0,0.9935906666666666,0.9935906666666666,True,"[0.496017724275589, 0.5039822459220886]","[0.49997448921203613, 0.5000255107879639]","[148, 162]",-0.0024331812746822834,-0.0001609197788638994,0.0022249575704336166
535,25,28.0,28,,nnknn,310,25,0,0,0,25,0,0,0,0.993236,0.993236,True,"[0.6017848253250122, 0.3982152044773102]","[0.5006884932518005, 0.49931153655052185]","[148, 162]",-0.0024331812746822834,-0.0001609197788638994,0.0022249575704336166
549,26,14.0,14,,nnknn,310,25,0,0,0,25,0,0,0,0.9930586666666666,0.9930586666666666,True,"[0.5916699171066284, 0.4083300828933716]","[0.5006363391876221, 0.4993636906147003]","[148, 162]",-0.0024331812746822834,-0.0001609197788638994,0.0022249575704336166
573,27,24.0,24,,nnknn,310,25,0,0,0,25,0,0,0,0.9927546666666667,0.9927546666666667,True,"[0.6522423624992371, 0.34775763750076294]","[0.5011030435562134, 0.4988969564437866]","[148, 162]",-0.0024331812746822834,-0.0001609197788638994,0.0022249575704336166
603,28,30.0,30,15.784429550170898,nnknn,360,121,0,0,0,121,0,0,0,0.9923746666666666,0.9923746666666666,True,"[0.509961724281311, 0.4900382459163666]","[0.5000759363174438, 0.49992403388023376]","[174, 186]",-0.0028251600451767445,-0.00017891597235575318,0.0025666344445198774
675,29,72.0,72,,nnknn,360,121,0,0,0,121,0,0,0,0.9914626666666667,0.9914626666666667,True,"[0.5229219198226929, 0.47707808017730713]","[0.5001956820487976, 0.4998043179512024]","[174, 186]",-0.0028251600451767445,-0.00017891597235575318,0.0025666344445198774
695,30,20.0,20,,nnknn,360,121,0,0,0,121,0,0,0,0.9912093333333334,0.9912093333333334,True,"[0.5936034321784973, 0.4063965976238251]","[0.5008228421211243, 0.49917715787887573]","[174, 186]",-0.0028251600451767445,-0.00017891597235575318,0.0025666344445198774
711,31,16.0,16,,nnknn,360,121,0,0,0,121,0,0,0,0.9910066666666667,0.9910066666666667,True,"[0.5937137007713318, 0.4062862992286682]","[0.500842809677124, 0.499157190322876]","[174, 186]",-0.0028251600451767445,-0.00017891597235575318,0.0025666344445198774
728,32,17.0,17,68.05803680419922,nnknn,440,241,0,0,0,241,0,0,0,0.9907913333333334,0.9907913333333334,True,"[0.6009705662727356, 0.3990294635295868]","[0.5009298324584961, 0.4990701973438263]","[216, 224]",-0.0031842640601098537,-0.0001702876907074824,0.002947133267298341
757,33,29.0,29,,nnknn,440,241,0,0,0,241,0,0,0,0.990424,0.990424,True,"[0.5898780226707458, 0.41012200713157654]","[0.5008606910705566, 0.49913933873176575]","[216, 224]",-0.0031842640601098537,-0.0001702876907074824,0.002947133267298341
775,34,18.0,18,,nnknn,440,241,0,0,0,241,0,0,0,0.990196,0.990196,True,"[0.29658135771751404, 0.7034186124801636]","[0.4980056881904602, 0.5019943118095398]","[216, 224]",-0.0031842640601098537,-0.0001702876907074824,0.002947133267298341
805,35,30.0,30,,nnknn,440,241,0,0,0,241,0,0,0,0.989816,0.989816,True,"[0.6991197466850281, 0.3008803129196167]","[0.5020278096199036, 0.49797216057777405]","[216, 224]",-0.0031842640601098537,-0.0001702876907074824,0.002947133267298341
826,36,21.0,21,26.871767044067383,nnknn,485,325,1,0,0,325,1,0,0,0.98955,0.98955,True,"[0.49995237588882446, 0.5000476837158203]","[0.4999994933605194, 0.5000004768371582]","[240, 245]",-0.0035122381523251534,-0.0001747998467180878,0.003282518358901143
849,37,23.0,23,,nnknn,485,325,1,0,0,325,1,0,0,0.9892586666666666,0.9892586666666666,True,"[0.09716805070638657, 0.9028319716453552]","[0.4956730306148529, 0.5043269395828247]","[240, 245]",-0.0035122381523251534,-0.0001747998467180878,0.003282518358901143
871,38,22.0,22,,nnknn,485,325,1,0,0,325,1,0,0,0.98898,0.98898,True,"[0.6018794178962708, 0.39812061190605164]","[0.5011227130889893, 0.49887728691101074]","[240, 245]",-0.0035122381523251534,-0.0001747998467180878,0.003282518358901143
907,39,36.0,36,,nnknn,485,325,1,0,0,325,1,0,0,0.988524,0.988524,True,"[0.2945649027824402, 0.7054351568222046]","[0.4976424276828766, 0.502357542514801]","[240, 245]",-0.0035122381523251534,-0.0001747998467180878,0.003282518358901143
921,40,14.0,14,30.734296798706055,nnknn,477,449,22,50,0,399,22,0,0,0.9883466666666667,0.9883466666666667,True,"[0.614579439163208, 0.3854205310344696]","[0.5013352036476135, 0.4986647665500641]","[250, 227]",-0.002087210537865758,8.98490907275118e-05,0.003580209333449602
947,41,26.0,26,,nnknn,477,449,22,50,0,399,22,0,0,0.9880173333333333,0.9880173333333333,True,"[0.7986397743225098, 0.20136022567749023]","[0.5035784840583801, 0.4964214861392975]","[250, 227]",-0.002087210537865758,8.98490907275118e-05,0.003580209333449602
988,42,41.0,41,,nnknn,477,449,22,50,0,399,22,0,0,0.987498,0.987498,True,"[0.3041650354862213, 0.6958349943161011]","[0.49755167961120605, 0.502448320388794]","[250, 227]",-0.002087210537865758,8.98490907275118e-05,0.003580209333449602
1011,43,23.0,23,,nnknn,477,449,22,50,0,399,22,0,0,0.9872066666666667,0.9872066666666667,True,"[0.19632235169410706, 0.8036776781082153]","[0.49611493945121765, 0.50388503074646]","[250, 227]",-0.002087210537865758,8.98490907275118e-05,0.003580209333449602
1027,44,16.0,16,31.101953506469727,nnknn,462,615,37,125,0,490,37,0,0,0.987004,0.987004,True,"[0.5943264365196228, 0.405673623085022]","[0.5012258887290955, 0.49877414107322693]","[250, 212]",-0.0010727025801315904,0.0002612779790069908,0.004079900216311216
1052,45,25.0,25,,nnknn,462,615,37,125,0,490,37,0,0,0.9866873333333334,0.9866873333333334,True,"[0.4840681552886963, 0.5159319043159485]","[0.4997878968715668, 0.5002120733261108]","[250, 212]",-0.0010727025801315904,0.0002612779790069908,0.004079900216311216
1088,46,36.0,36,,nnknn,462,615,37,125,0,490,37,0,0,0.9862313333333333,0.9862313333333333,True,"[0.3837365210056305, 0.6162634491920471]","[0.49839919805526733, 0.5016008019447327]","[250, 212]",-0.0010727025801315904,0.0002612779790069908,0.004079900216311216
1119,47,31.0,31,,nnknn,462,615,37,125,0,490,37,0,0,0.9858386666666666,0.9858386666666666,True,"[0.8035954236984253, 0.19640463590621948]","[0.5042993426322937, 0.4957006871700287]","[250, 212]",-0.0010727025801315904,0.0002612779790069908,0.004079900216311216
1133,48,14.0,14,19.518760681152344,nnknn,493,708,75,150,0,558,75,0,0,0.9856613333333333,0.9856613333333333,True,"[0.602475643157959, 0.397524356842041]","[0.5014693737030029, 0.49853062629699707]","[265, 228]",-0.0009990012040361762,0.00029068885487504303,0.004004846792668104
1152,49,19.0,19,,nnknn,493,708,75,150,0,558,75,0,0,0.9854206666666667,0.9854206666666667,True,"[0.8073498010635376, 0.19265016913414001]","[0.5044809579849243, 0.4955190420150757]","[265, 228]",-0.0009990012040361762,0.00029068885487504303,0.004004846792668104
1172,50,20.0,20,,nnknn,493,708,75,150,0,558,75,0,0,0.9851673333333333,0.9851673333333333,True,"[0.4006947875022888, 0.5993052124977112]","[0.49852705001831055, 0.5014729499816895]","[265, 228]",-0.0009990012040361762,0.00029068885487504303,0.004004846792668104
1186,51,14.0,14,,nnknn,493,708,75,150,0,558,75,0,0,0.98499,0.98499,True,"[0.3035357594490051, 0.6964642405509949]","[0.49705106019973755, 0.5029489398002625]","[265, 228]",-0.0009990012040361762,0.00029068885487504303,0.004004846792668104
1213,52,27.0,27,17.34814453125,nnknn,499,792,96,175,0,617,96,0,0,0.984648,0.984648,True,"[0.8043907880783081, 0.19560924172401428]","[0.5046730041503906, 0.4953269958496094]","[268, 231]",-0.0009965363424271345,0.00037480375613085926,0.004144713282585144
1236,53,23.0,23,,nnknn,499,792,96,175,0,617,96,0,0,0.9843566666666667,0.9843566666666667,True,"[0.4093528687953949, 0.5906471610069275]","[0.49858197569847107, 0.5014180541038513]","[268, 231]",-0.0009965363424271345,0.00037480375613085926,0.004144713282585144
1246,54,10.0,10,,nnknn,499,792,96,175,0,617,96,0,0,0.98423,0.98423,True,"[0.4008399248123169, 0.5991600751876831]","[0.49843624234199524, 0.5015637278556824]","[268, 231]",-0.0009965363424271345,0.00037480375613085926,0.004144713282585144
1299,55,53.0,53,,nnknn,499,792,96,175,0,617,96,0,0,0.9835586666666667,0.9835586666666667,True,"[0.6061428189277649, 0.3938572406768799]","[0.5017451047897339, 0.4982548654079437]","[268, 231]",-0.0009965363424271345,0.00037480375613085926,0.004144713282585144
1311,56,12.0,12,42.66471481323242,nnknn,499,896,140,225,0,671,140,0,0,0.9834066666666667,0.9834066666666667,True,"[0.4969841241836548, 0.5030158758163452]","[0.49994996190071106, 0.5000500679016113]","[261, 238]",-0.0005409711156971753,0.00045428768498823047,0.004117774311453104
1325,57,14.0,14,,nnknn,499,896,140,225,0,671,140,0,0,0.9832293333333333,0.9832293333333333,True,"[0.3027724027633667, 0.6972276568412781]","[0.49669235944747925, 0.5033076405525208]","[261, 238]",-0.0005409711156971753,0.00045428768498823047,0.004117774311453104
1339,58,14.0,14,,nnknn,499,896,140,225,0,671,140,0,0,0.983052,0.983052,True,"[0.49799734354019165, 0.5020027160644531]","[0.4999660551548004, 0.5000339150428772]","[261, 238]",-0.0005409711156971753,0.00045428768498823047,0.004117774311453104
